,time,target,metric,score,track
0,0.0,drums,SDR,-14.82298,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-14.99078,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-15.06826,AM Contra - Heart Peripheral
3,3.0,drums,SDR,1.33946,AM Contra - Heart Peripheral
4,4.0,drums,SDR,0.70387,AM Contra - Heart Peripheral
5,5.0,drums,SDR,0.47593,AM Contra - Heart Peripheral
6,6.0,drums,SDR,0.71635,AM Contra - Heart Peripheral
7,7.0,drums,SDR,0.35184,AM Contra - Heart Peripheral
8,8.0,drums,SDR,4.99805,AM Contra - Heart Peripheral
9,9.0,drums,SDR,7.01295,AM Contra - Heart Peripheral
10,10.0,drums,SDR,3.13136,AM Contra - Heart Peripheral
11,11.0,drums,SDR,4.36125,AM Contra - Heart Peripheral
12,12.0,drums,SDR,4.68434,AM Contra - Heart Peripheral
13,13.0,drums,SDR,6.57639,AM Contra - Heart Peripheral
14,14.0,drums,SDR,4.53164,AM Contra - Heart Peripheral
15,15.0,drums,SDR,4.51845,AM Contra - Heart Peripheral
16,16.0,drums,SDR,5.79704,AM Contra - Heart Peripheral
17,17.0,drums,SDR,4.94313,AM Contra - Heart Peripheral
18,18.0,drums,SDR,8.30716,AM Contra - Heart Peripheral
19,19.0,drums,SDR,8.25384,AM Contra - Heart Peripheral
20,20.0,drums,SDR,0.62326,AM Contra - Heart Peripheral
21,21.0,drums,SDR,0.22437,AM Contra - Heart Peripheral
22,22.0,drums,SDR,0.59743,AM Contra - Heart Peripheral
23,23.0,drums,SDR,0.54685,AM Contra - Heart Peripheral
24,24.0,drums,SDR,0.23261,AM Contra - Heart Peripheral
25,25.0,drums,SDR,3.50818,AM Contra - Heart Peripheral
26,26.0,drums,SDR,3.57302,AM Contra - Heart Peripheral
27,27.0,drums,SDR,2.6265,AM Contra - Heart Peripheral
28,28.0,drums,SDR,4.96048,AM Contra - Heart Peripheral
29,29.0,drums,SDR,6.6088,AM Contra - Heart Peripheral
30,30.0,drums,SDR,6.68144,AM Contra - Heart Peripheral
31,31.0,drums,SDR,4.83679,AM Contra - Heart Peripheral
